"","cell","Longitude(x)","Latitude(y)","Elaenia_cristata","Psittacanthus_robustus","Qualea_dichotoma","Qualea_grandiflora","Qualea_multiflora","Qualea_parviflora","Salvertia_convallariodora","Tersina_viridis","Thraupis_sayaca","Vochysia_cinnamomea","Vochysia_elliptica","Vochysia_rufa","Vochysia_thyrsoidea","Vochysia_tucanorum","bio1","bio12","bio14","bio15","bio18","bio19","bio2","bio4"
"527","527",-54.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.712890625,1801.32592773438,35.8476066589355,64.9824676513672,173.210418701172,647.963745117188,8.53809547424316,57.6876602172852
"528","528",-53.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4223556518555,1689.26184082031,35.9235801696777,67.5107040405273,151.987930297852,760.577331542969,8.90211009979248,53.1843643188477
"529","529",-52.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.7241191864014,1868.24841308594,34.1748733520508,71.1480102539062,146.908706665039,851.198669433594,9.62599182128906,54.6935882568359
"530","530",-51.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.876070022583,2166.94946289062,36.1497497558594,71.0218658447266,159.619903564453,974.333190917969,9.58977317810059,54.0539512634277
"531","531",-50.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0146255493164,2303.11791992188,35.139949798584,75.1443023681641,181.048782348633,1095.23205566406,9.42766952514648,47.1571464538574
"532","532",-49.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4335918426514,2394.00610351562,40.0243682861328,76.4216690063477,187.580169677734,1164.90673828125,9.43827247619629,44.869743347168
"533","533",-48.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3316287994385,2205.97241210938,45.9332962036133,75.3826522827148,211.568084716797,1083.79357910156,9.42156410217285,42.5180473327637
"534","534",-47.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0227909088135,1966.52783203125,43.4676895141602,75.6666412353516,214.389999389648,970.233947753906,9.54418087005615,42.5498466491699
"535","535",-46.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.9714279174805,1885.58447265625,39.7347412109375,75.3852233886719,234.188812255859,902.455017089844,9.5330867767334,43.4451446533203
"536","536",-45.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4411430358887,1951.38305664062,29.4481925964355,77.9508056640625,193.660369873047,977.184997558594,9.63280963897705,50.822135925293
"537","537",-44.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.9806480407715,1824.81066894531,23.0046405792236,81.6782684326172,119.101600646973,948.753784179688,9.71702671051025,55.2231674194336
"538","538",-43.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.9570579528809,1894.31787109375,16.3252487182617,88.8395309448242,65.9225769042969,1029.85888671875,9.90946006774902,64.1309967041016
"539","539",-42.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.1259021759033,1505.86560058594,10.6234140396118,93.3727874755859,51.7035789489746,802.907104492188,9.77764320373535,67.4903945922852
"540","540",-41.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.7402038574219,1227.97082519531,3.54174017906189,104.757247924805,54.0737075805664,501.878875732422,10.2085409164429,71.7528228759766
"541","541",-40.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.8096694946289,1147.955078125,1.44803261756897,115.703201293945,42.643253326416,603.42431640625,11.3227834701538,71.9061965942383
"542","542",-39.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.7078590393066,1084.44348144531,2.67443871498108,113.35636138916,95.7164688110352,217.630065917969,10.07359790802,62.8029174804688
"543","543",-38.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4839916229248,1197.15380859375,3.76923084259033,105.026817321777,125.923080444336,146.538467407227,8.03298091888428,58.7236289978027
"547","547",-73.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2990283966064,2594.77319335938,139.844192504883,20.0253524780273,696.89404296875,473.6884765625,9.81374073028564,42.3737144470215
"548","548",-72.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.0692768096924,2784.765625,141.81672668457,24.5613212585449,714.182678222656,484.112548828125,9.42117404937744,43.9712219238281
"549","549",-71.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2290515899658,2790.7353515625,151.781646728516,22.7910175323486,668.568176269531,511.403778076172,8.83940410614014,43.3758506774902
"550","550",-70.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4461784362793,2760.33837890625,149.949951171875,23.1778678894043,616.874450683594,540.114379882812,8.27915954589844,41.7461128234863
"551","551",-69.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.5010356903076,2627.2255859375,125.176139831543,27.8311710357666,601.785888671875,510.413970947266,8.08743476867676,39.9827156066895
"552","552",-68.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.0322380065918,2598.50366210938,123.475440979004,27.8100395202637,575.319885253906,518.081970214844,8.87310600280762,37.534122467041
"553","553",-67.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.1174049377441,2670.69091796875,120.06371307373,28.495361328125,586.207824707031,504.027221679688,9.04058170318604,34.8207206726074
"554","554",-66.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.3041381835938,2705.17138671875,116.912521362305,32.530445098877,577.501586914062,480.684326171875,9.00481414794922,31.3563957214355
"555","555",-65.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4544696807861,2541.18774414062,108.34309387207,35.3657455444336,524.121765136719,474.216674804688,9.09041786193848,28.4610843658447
"556","556",-64.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.5512523651123,2318.65600585938,95.3378448486328,35.7499618530273,480.640014648438,440.573028564453,9.10797595977783,27.0211143493652
"557","557",-63.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.5564193725586,2224.10278320312,85.4815826416016,36.6155662536621,559.40283203125,442.951110839844,8.96645545959473,27.5633201599121
"558","558",-62.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.6084403991699,2511.33227539062,96.7601089477539,37.5183296203613,630.658630371094,527.518737792969,8.82190608978271,28.3529434204102
"559","559",-61.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.8101558685303,2565.20678710938,96.0745544433594,38.6120300292969,549.625366210938,753.104125976562,8.60661602020264,29.7450714111328
"560","560",-60.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.8928318023682,2325.06103515625,79.6239013671875,42.1519241333008,425.325622558594,844.05419921875,8.49650573730469,38.0181045532227
"561","561",-59.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.9646396636963,2149.40454101562,80.5029830932617,40.2503776550293,378.485076904297,771.003356933594,8.44784545898438,45.9920616149902
"562","562",-58.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0195140838623,2275.59497070312,78.5892181396484,47.3708763122559,367.744171142578,861.099243164062,8.66323089599609,51.2566337585449
"563","563",-57.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.9124698638916,2320.2587890625,75.4121704101562,50.3105697631836,361.617218017578,913.281677246094,8.845778465271,54.9945259094238
"564","564",-56.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.6119079589844,2196.81127929688,68.2226638793945,50.2297973632812,334.611480712891,884.065734863281,9.03661060333252,57.4994087219238
"565","565",-55.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2382125854492,2041.09887695312,59.4597511291504,54.2025566101074,303.097076416016,840.389099121094,9.31948089599609,56.6697578430176
"566","566",-54.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.3904609680176,1842.8046875,44.2468070983887,61.1932907104492,248.536895751953,794.931518554688,9.4021463394165,51.6037139892578
"567","567",-53.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.2329845428467,1683.42395019531,34.6906394958496,67.3781967163086,210.734436035156,789.486267089844,9.66508388519287,48.2946624755859
"568","568",-52.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.0505809783936,1822.33984375,34.0854301452637,68.8870468139648,185.391738891602,847.581909179688,9.93445491790771,45.7270355224609
"569","569",-51.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.9098472595215,2081.6337890625,36.4527549743652,71.2633666992188,181.581451416016,961.751953125,9.93556022644043,44.2874755859375
"570","570",-50.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.6390361785889,1940.96350097656,27.6483192443848,77.6166381835938,188.13591003418,972.70849609375,9.97402954101562,46.9995994567871
"571","571",-49.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4798393249512,2087.28662109375,27.8732872009277,77.3188095092773,151.713928222656,1043.72912597656,9.89487648010254,52.2207412719727
"572","572",-48.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2545890808105,1946.32873535156,29.9053134918213,76.8769912719727,179.369613647461,975.416625976562,10.1397361755371,47.7423248291016
"573","573",-47.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.793571472168,1711.83874511719,24.379581451416,78.2592544555664,196.114868164062,863.543640136719,10.498007774353,45.6039924621582
"574","574",-46.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.6803512573242,1522.2890625,18.3776741027832,81.9282531738281,212.597122192383,773.1982421875,10.5760097503662,49.4417610168457
"575","575",-45.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4282398223877,1530.57153320312,13.700231552124,87.5942306518555,148.88037109375,835.501647949219,10.6062450408936,65.1881103515625
"576","576",-44.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.3558235168457,1639.30346679688,15.7051553726196,90.6379089355469,107.995948791504,919.909301757812,10.6307249069214,84.6405792236328
"577","577",-43.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0814533233643,1637.03955078125,12.1305799484253,92.119499206543,83.0191497802734,739.673278808594,10.7098569869995,93.9915771484375
"578","578",-42.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0289726257324,1645.58703613281,12.5807342529297,92.6220703125,75.3094329833984,344.564331054688,11.0449390411377,96.1492919921875
"579","579",-41.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.1502475738525,1283.66223144531,6.83002853393555,104.011833190918,67.5447158813477,405.857574462891,11.4577722549438,88.5283355712891
"580","580",-40.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.9095726013184,972.543395996094,2.21310067176819,112.761940002441,54.6792869567871,385.751037597656,11.1063299179077,74.3952560424805
"581","581",-39.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.5875854492188,779.336608886719,1.7946115732193,111.430107116699,88.1933517456055,145.759811401367,9.68567180633545,64.6567993164062
"582","582",-38.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.9511566162109,1065.66369628906,7.15129518508911,101.052505493164,126.729736328125,141.215835571289,8.44442653656006,59.4294929504395
"583","583",-37.64,-4.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.7423286437988,1046.34619140625,5.3461537361145,105.586891174316,116.884613037109,203.576919555664,9.09790325164795,58.067985534668
"586","586",-73.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.3325958251953,2511.39697265625,120.954696655273,25.1837520599365,674.7783203125,421.715057373047,9.80093002319336,42.7235488891602
"587","587",-72.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.945104598999,2658.4189453125,112.205101013184,30.7740287780762,728.886352539062,395.982238769531,9.52266311645508,43.9440307617188
"588","588",-71.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.9500961303711,2625.9228515625,119.320533752441,28.090934753418,695.959594726562,408.198822021484,9.2200345993042,43.3879127502441
"589","589",-70.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.0744934082031,2549.03540039062,113.165367126465,29.6311550140381,640.435363769531,381.568939208984,9.03351879119873,42.4111824035645
"590","590",-69.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.0019588470459,2620.87329101562,100.743873596191,35.6667823791504,614.149780273438,364.733703613281,9.09729480743408,40.8961181640625
"591","591",-68.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.9657649993896,2721.05834960938,98.0824661254883,37.3193283081055,625.211303710938,398.932098388672,9.29312324523926,39.0719451904297
"592","592",-67.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.031665802002,2622.35009765625,86.0917205810547,38.5391235351562,586.952453613281,327.988006591797,9.27788734436035,37.5564498901367
"593","593",-66.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.179443359375,2584.20361328125,79.0650482177734,42.7255859375,546.733764648438,331.689331054688,9.21572303771973,34.4470329284668
"594","594",-65.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.314920425415,2568.26782226562,82.0366058349609,43.3015441894531,528.421142578125,408.204223632812,9.35341835021973,30.3562068939209
"595","595",-64.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.4363498687744,2491.49560546875,82.0042419433594,42.2524070739746,530.139526367188,399.872253417969,9.39375877380371,27.9410877227783
"596","596",-63.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.539457321167,2454.78637695312,74.2546997070312,43.2605476379395,547.080139160156,393.610900878906,9.33317089080811,27.7757835388184
"597","597",-62.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.7002868652344,2366.56323242188,75.2022476196289,44.7430839538574,543.719482421875,474.275848388672,9.20937347412109,27.8070297241211
"598","598",-61.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.9179420471191,2409.76220703125,76.0782470703125,44.1482009887695,480.390625,864.574279785156,9.15104484558105,30.33078956604
"599","599",-60.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0585155487061,2452.33032226562,70.4869384765625,46.6631126403809,469.627319335938,932.96630859375,8.98774814605713,35.7403755187988
"600","600",-59.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.0238285064697,2257.20458984375,66.7031860351562,45.612133026123,434.34228515625,853.806274414062,8.97383880615234,40.5630416870117
"601","601",-58.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.8849048614502,2271.04711914062,55.7097091674805,50.3594589233398,417.897125244141,882.753234863281,9.06225776672363,44.6586837768555
"602","602",-57.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.6703834533691,2321.05688476562,52.7804679870605,53.6229133605957,413.070343017578,928.433715820312,9.13254737854004,47.3814163208008
"603","603",-56.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.5276165008545,2296.24584960938,56.651611328125,52.2994956970215,422.512023925781,918.634338378906,9.32301807403564,49.0232315063477
"604","604",-55.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.9066829681396,2405.79272460938,47.7585563659668,57.481330871582,440.127319335938,1012.41931152344,9.68935680389404,47.803352355957
"605","605",-54.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.4530906677246,1974.4501953125,30.9051074981689,64.4457015991211,313.894012451172,897.400512695312,9.94329261779785,44.8667984008789
"606","606",-53.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.1963520050049,1784.01086425781,25.3484535217285,67.7457962036133,279.134216308594,852.429992675781,10.3261384963989,40.9288330078125
"607","607",-52.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.9257888793945,1767.80444335938,25.6291599273682,68.6556167602539,259.117584228516,853.006164550781,10.6994047164917,37.9969139099121
"608","608",-51.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.9069690704346,1809.69104003906,24.0542888641357,71.2042236328125,250.493209838867,882.698486328125,10.8415679931641,37.3445663452148
"609","609",-50.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.3697414398193,1838.20861816406,24.0101089477539,71.7758178710938,221.096069335938,896.621826171875,10.7354555130005,43.4961776733398
"610","610",-49.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2348823547363,1839.7333984375,25.9408206939697,71.5918655395508,176.822036743164,894.978454589844,10.5384101867676,54.0926170349121
"611","611",-48.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.2766971588135,1699.82739257812,21.2232856750488,74.9410018920898,152.928176879883,847.312927246094,10.8536767959595,53.6364212036133
"612","612",-47.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.653226852417,1501.234375,12.60728931427,79.4462356567383,187.983840942383,758.556213378906,11.5116910934448,46.6478462219238
"613","613",-46.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.1997547149658,1278.56201171875,9.62397861480713,81.6771469116211,179.687591552734,421.679809570312,11.6901035308838,51.3999366760254
"614","614",-45.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.7260608673096,1217.19116210938,8.91059589385986,85.9763641357422,136.030120849609,236.483535766602,11.3876180648804,75.3338623046875
"615","615",-44.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.5802803039551,1376.93969726562,10.5243787765503,89.9746704101562,126.323883056641,456.733612060547,11.1430711746216,99.3428344726562
"616","616",-43.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.7194175720215,1414.71044921875,7.74718141555786,89.9952239990234,122.882583618164,200.410263061523,11.1047229766846,110.25439453125
"617","617",-42.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.8938236236572,1459.85278320312,7.93014049530029,95.6531219482422,104.194725036621,230.534942626953,11.2575826644897,111.241706848145
"618","618",-41.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.9855823516846,1074.80004882812,3.7234628200531,106.648124694824,70.8345718383789,188.620529174805,11.3686103820801,98.5658798217773
"619","619",-40.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.9568119049072,786.010314941406,2.92582106590271,113.965232849121,93.8168563842773,119.120834350586,10.385817527771,86.9330368041992
"620","620",-39.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.452033996582,756.021545410156,2.75833821296692,101.177360534668,87.4066314697266,194.743774414062,9.48590755462646,77.2967224121094
"621","621",-38.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.040864944458,816.993835449219,2.31881523132324,104.80980682373,98.2254257202148,196.716003417969,10.0237579345703,67.769172668457
"622","622",-37.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.061710357666,822.210327148438,1.90836477279663,108.575065612793,82.2492141723633,139.411468505859,10.0693483352661,78.0612716674805
"623","623",-36.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.6419925689697,653.846313476562,1.48850238323212,108.708610534668,132.647155761719,80.3159408569336,9.16840362548828,96.6004104614258
"624","624",-35.64,-5.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.5421466827393,784.31884765625,6.62318849563599,82.7907943725586,205.463775634766,229.913040161133,8.59716701507568,109.565963745117
"625","625",-73.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,26.1132545471191,2380.78930664062,99.1467590332031,30.2560405731201,660.742492675781,350.527740478516,9.88776683807373,43.2520370483398
"626","626",-72.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.6613159179688,2551.2666015625,98.3565368652344,33.9158134460449,734.161865234375,340.75439453125,9.5991735458374,45.7826042175293
"627","627",-71.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.5594425201416,2572.97290039062,96.7283935546875,34.0439872741699,751.838684082031,333.573333740234,9.55236434936523,45.3421974182129
"628","628",-70.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.6153335571289,2523.86254882812,82.960319519043,37.8849449157715,676.508728027344,298.450561523438,9.78846836090088,43.0956802368164
"629","629",-69.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.7342319488525,2537.48486328125,73.0919570922852,43.4640617370605,608.175476074219,270.465148925781,10.0638017654419,42.4437522888184
"630","630",-68.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.7383117675781,2589.83984375,70.0185241699219,46.3111953735352,603.419372558594,257.398345947266,10.0325603485107,43.0674324035645
"631","631",-67.64,-6.166,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25.8595352172852,2541.76586914062,63.4115982055664,48.5692977905273,570.939453125,235.462387084961,9.88834476470947,41.5478248596191
"632","632",-66.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.0128211975098,2613.44506835938,63.3410301208496,49.3088912963867,568.1259765625,318.962677001953,9.77362728118896,37.7987899780273
"633","633",-65.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.2163791656494,2809.75854492188,69.2552719116211,48.0783271789551,607.16015625,391.806365966797,9.7527437210083,33.3431816101074
"634","634",-64.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.378438949585,2698.70751953125,66.3917083740234,47.8909149169922,592.010803222656,370.906616210938,9.73005485534668,30.6657104492188
"635","635",-63.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.3812122344971,2309.90258789062,49.3145942687988,49.9399223327637,393.961212158203,300.689453125,9.76867389678955,31.2194709777832
"636","636",-62.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.5145263671875,2168.90600585938,46.6170234680176,49.5458679199219,401.813140869141,460.956085205078,9.7449426651001,31.7018623352051
"637","637",-61.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.8307495117188,2299.345703125,50.7095069885254,48.9854698181152,489.106750488281,899.423950195312,9.62253570556641,32.3794441223145
"638","638",-60.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.9360313415527,2481.240234375,50.8705825805664,51.1372718811035,537.018676757812,985.662170410156,9.59156036376953,34.2683715820312
"639","639",-59.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.8046436309814,2247.0185546875,40.6909599304199,52.8334083557129,489.445953369141,901.836059570312,9.58426475524902,36.7437019348145
"640","640",-58.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.6725425720215,2206.50244140625,34.5432777404785,56.2635726928711,453.082763671875,920.400512695312,9.53778266906738,38.8708038330078
"641","641",-57.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.6888446807861,2248.27783203125,32.3461227416992,59.7064781188965,432.734954833984,968.910339355469,9.46886730194092,40.6445426940918
"642","642",-56.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.2026557922363,2312.80493164062,33.4891510009766,59.7650604248047,370.325866699219,980.938842773438,9.73128795623779,41.5629653930664
"643","643",-55.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.8310279846191,2423.96435546875,29.7965145111084,62.6065940856934,321.813537597656,1048.75939941406,10.0130891799927,42.7240791320801
"644","644",-54.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.55859375,2151.36962890625,22.6915836334229,64.9558639526367,280.420318603516,976.033081054688,10.3268737792969,40.154239654541
"645","645",-53.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.1365394592285,1978.49353027344,22.9906425476074,65.3300933837891,283.830139160156,913.584045410156,10.9147176742554,36.2496299743652
"646","646",-52.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.896915435791,1948.24572753906,26.4734153747559,63.0431098937988,359.588928222656,878.802856445312,11.6449117660522,32.6017150878906
"647","647",-51.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.6756019592285,1927.64233398438,20.1504688262939,63.2868423461914,340.793579101562,866.063659667969,12.0854368209839,33.4944839477539
"648","648",-50.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.7085571289062,1886.78479003906,18.2914066314697,62.386646270752,278.671051025391,833.270263671875,11.4228649139404,39.3599815368652
"649","649",-49.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.6980991363525,1796.94763183594,21.708101272583,63.2307472229004,248.453247070312,803.798278808594,11.3736362457275,51.2540512084961
"650","650",-48.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.9579925537109,1626.1875,22.1243019104004,67.8532791137695,200.308197021484,756.343505859375,11.4949388504028,50.7404594421387
"651","651",-47.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.3075904846191,1580.87451171875,13.6999139785767,73.3248596191406,244.693923950195,429.221771240234,12.049786567688,49.2569313049316
"652","652",-46.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.9317665100098,1324.37182617188,11.542142868042,75.2636795043945,227.358001708984,105.376594543457,12.3551368713379,56.1183052062988
"653","653",-45.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.1419620513916,1182.79821777344,7.77982616424561,79.518798828125,201.588302612305,78.7096176147461,12.0325136184692,78.2615203857422
"654","654",-44.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.579122543335,1295.19775390625,6.78573274612427,80.4035034179688,203.235000610352,91.2190017700195,11.3687295913696,102.411888122559
"655","655",-43.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.9281826019287,1247.61486816406,5.6881308555603,82.9779739379883,179.71321105957,88.8997039794922,10.9155082702637,115.738182067871
"656","656",-42.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.2268409729004,1307.703125,4.57566165924072,88.7899322509766,159.470169067383,97.9924468994141,11.1224184036255,110.525817871094
"657","657",-41.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.6458053588867,990.17138671875,1.96968710422516,98.7994232177734,120.978584289551,69.7422637939453,11.0990343093872,100.253402709961
"658","658",-40.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.3923454284668,686.384826660156,3.43364310264587,108.498092651367,75.4630966186523,75.6144638061523,10.222846031189,94.8959045410156
"659","659",-39.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.6753063201904,806.993591308594,6.3105936050415,100.377067565918,62.1813659667969,158.386688232422,10.1245174407959,102.698745727539
"660","660",-38.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.3683452606201,855.936950683594,5.01884460449219,104.095458984375,78.1205291748047,176.91194152832,10.2890586853027,96.5279006958008
"661","661",-37.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26.3768997192383,824.005737304688,3.4784882068634,109.234153747559,98.7448120117188,92.4469528198242,10.0525741577148,101.046966552734
"662","662",-36.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.527853012085,645.825988769531,3.12205839157104,108.867263793945,109.54541015625,72.1222229003906,9.38755893707275,104.351387023926
"663","663",-35.64,-6.166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.901683807373,812.377136230469,8.12399864196777,77.9703826904297,152.736557006836,248.473724365234,9.33351135253906,119.576522827148
